nice to see you here 🦜🦾,"This data is maintained @sureailabs, @proximasan, @EErratica, and @KyrickYoung as part our ongoing Image Synthesis Style Studies project, started in Feb 2022. Its purpose is to document artist names and other prompt modifier keywords (see tabs) that are recognized by AI text-to-image synthesis models, such as the CLIP models used in Disco Diffusion and Stable Diffusion. We are not afilliated with the development or training of these models.
Meyerdierks,Carsten,Yes,x,Yes,x,"photography, landscape",N/A,sureailabs,x,x,11,
Michelangelo,N/A,Yes,x,Yes,x,renaissance,1564,sureailabs,x,x,3,
Mignard,Nicolas,Yes,x,Yes,x,"baroque, portrait, scene",1668,sureailabs,x,x,9,
Mignola,Mike,Yes,x,Yes,x,"comics, dark, high contrast",N/A,sureailabs,x,x,6,
Mili,Gjon,Yes,x,Yes,x,"photography, high contrast",1984,sureailabs,x,x,8,
Millar,Alexander,Yes,x,,,,N/A,sureailabs,x,x,16,
Millen,Anja,Yes,x,,,,N/A,proximasan,x,x,12,
Miller,Frank,Yes,x,No,x,"comics, dark, high contrast",N/A,KyrickYoung,x,x,1,
Miller,Ian,Yes,x,,,"detailed, high contrast, monochromatic",N/A,sureailabs,x,x,4,
Miller,Marjorie,Yes,x,,,,1995,sureailabs,x,x,11,
Miller,Richard E.,Yes,x,,,,1943,sureailabs,x,x,16,
Millet,Francis Davis,Yes,x,,,,1912,sureailabs,x,x,16,
Millet,Jean-François,Yes,x,Yes,x,"realism, landscape, scene",1875,sureailabs,x,x,10,
Milligan,Peter,Yes,x,Yes,x,comics,N/A,sureailabs,x,x,10,
Mills,Russ,Yes,x,Yes,x,"high contrast, dark, abstract, messy",N/A,sureailabs,x,x,6,
Milne,David Brown,Yes,x,,,,1953,sureailabs,x,x,16,
Miró,Joan,Yes,x,Yes,x,abstract,1983,sureailabs,x,x,3,
Mirza,Haroon,Yes,x,Yes,x,"installation, angular",N/A,sureailabs,x,x,10,
Misrach,Richard,Yes,x,,,,N/A,sureailabs,x,x,16,
Mistric,Trish,Yes,x,,,,N/A,proximasan,x,x,12,
Mitchell,Joan,Yes,x,,,,1992,sureailabs,x,x,16,
Mitchell,Kirsty,Yes,x,,,,N/A,sureailabs,x,x,16,
Mitchev,Peter,Yes,x,,,,N/A,sureailabs,x,x,16,
Miura,Kentaro,Yes,x,Yes,x,"textured, dark, high contrast",2021,sureailabs,x,x,6,
Miyazaki,Hayao,Yes,x,Yes,x,"whimsical, anime, children's illustration",N/A,sureailabs,x,x,2,See also: Studio Ghibli
Model,Lisette,Yes,x,,,"photography,",1983,sureailabs,x,x,15,
Modersohn-Becker,Paula,Yes,x,,,"portrait, expressionism, impressionism",1907,sureailabs,x,x,4,
Modigliani,Amedeo,Yes,x,,,"expressionism, fauvism, portrait",1920,sureailabs,x,x,3,
Modlin,Margaret,Yes,x,,,"surrealism, scene",1998,EErratica,x,x,2,
Moebius,N/A,Yes,x,Yes,x,"comics, psychedelic, surrealism, fantasy, sci-fi",2012,sureailabs,x,x,1,"AKA Jean Giraud, also ""Mœbius"""
Moholy-Nagy,László,Yes,x,,,"bauhaus, abstract, high contrast, graphic design",1946,sureailabs,x,x,10,
Mohrbacher,Peter,Yes,x,Yes,x,"detailed, surrealism, fantasy",N/A,KyrickYoung,x,x,2,
Mondrian,Piet,Yes,x,Yes,x,"cubism, vibrant, angular",1944,proximasan,x,x,2,
Monet,Claude,Yes,x,Yes,x,"impressionism, landscape, seascape",1926,EErratica,x,x,2,
Monge,Jean-Baptiste,Yes,x,Yes,x,"dark, fantasy, detailed",N/A,proximasan,x,x,5,
Monkman,Kent,Yes,x,Yes,x,"landscape, scenes, realism",N/A,sureailabs,x,x,6,
Monks,Alyssa,Yes,x,Yes,x,"figurativism, portrait, photorealism",N/A,sureailabs,x,x,6,
Moon,Sailor,Yes,x,Yes,x,"vibrant, clean, anime",N/A,proximasan,x,x,4,
Moore,Alan,Yes,x,,,"comics, dark, sci-fi, horror, fantasy",N/A,sureailabs,x,x,10,
Moore,Albert Joseph,Yes,x,,,,1893,proximasan,x,x,11,
Moore,Chris,Yes,x,Yes,x,"sci-fi, scene, high contrast",N/A,proximasan,x,x,1,
Moore,Henry,Yes,x,,,,1986,sureailabs,x,x,11,
Moore,Tony,Yes,x,,,"comics, horror, sci-fi",N/A,sureailabs,x,x,10,
Mora,Briana,Yes,x,,,,N/A,proximasan,x,x,12,
Moralis,Yiannis,Yes,x,Yes,x,"abstract, cubism, expressionism",2009,sureailabs,x,x,9,
Moran,Edward,Yes,x,,,,1901,sureailabs,x,x,15,
Moran,Thomas,Yes,x,Yes,x,"landscape, luminism",1926,EErratica,x,x,9,
Morandi,Giorgio,Yes,x,,,,1964,sureailabs,x,x,15,
Moreau,Gustave,Yes,x,Yes,x,"detailed, dark, symbolism",1898,proximasan,x,x,4,
Moret,Henry,Yes,x,Yes,x,"landscape, impressionism",1913,sureailabs,x,x,10,
Morgan,Gwenda,Yes,x,,,"monochromatic, high contrast, landscape",1991,proximasan,x,x,9,
Morisot,Berthe,Yes,x,,,,1895,sureailabs,x,x,15,
Moriyama,Daido,Yes,x,,,,N/A,proximasan,x,x,12,
Morland,George,Yes,x,,,,1804,sureailabs,x,x,15,
Morley,Lewis,Yes,x,,,"photography,",2013,sureailabs,x,x,14,
Moross,Aries,Yes,x,,,,N/A,proximasan,x,x,12,
Morrice,James Wilson,Yes,x,,,,1924,sureailabs,x,x,11,
Morris,Desmond,Yes,x,Yes,x,"surrealism, whimsical",N/A,proximasan,x,x,10,
Morris,Sarah,Yes,x,,,,N/A,sureailabs,x,x,14,CLIP recognition is weak
Morris,William,Yes,x,,,"textile, detailed, art nouveau",1896,sureailabs,x,x,6,
Morrison,Grant,Yes,x,,,,N/A,sureailabs,x,x,14,
Morrison,John Lowrie,Yes,x,,,,N/A,sureailabs,x,x,14,
Morski,Igor,Yes,x,Yes,x,"collage, surrealism, portrait",N/A,EErratica,x,x,2,
Mortensen,John Kenn,Yes,x,,,"children's illustration, dark, horror, monochromatic,",N/A,sureailabs,x,x,6,
Moscoso,Victor,Yes,x,Yes,x,"vibrant, psychedelic, clean",N/A,EErratica,x,x,2,
Moses,Grandma,Yes,x,,,"primitivism, landscape",1961,sureailabs,x,x,7,
Mosina,Inna,Yes,x,,,,N/A,proximasan,x,x,11,
Motherwell,Robert,Yes,x,,,"abstract, expressionism, high contrast",1991,sureailabs,x,x,4,
Moureaux,Emmanuelle,Yes,x,,,"installation, colorful, vibrant",N/A,sureailabs,x,x,8,
Mucha,Alphonse,Yes,x,Yes,x,"art nouveau, portrait",1939,EErratica,x,x,1,
Mueck,Ron,Yes,x,Yes,x,"sculpture, realism,",N/A,EErratica,x,x,9,
Mullins,Craig,Yes,x,Yes,x,"dark, detailed, fantasy",N/A,EErratica,x,x,2,
Mulready,Augustus Edwin,Yes,x,,,"romanticism, scene",1886,sureailabs,x,x,6,
Mumford,Dan,Yes,x,Yes,x,"digital, vibrant, fantasy, psychedelic, clean",N/A,KyrickYoung,x,x,1,
Munari,Bruno,Yes,x,,,"bauhaus, graphic design, abstract, high contrast,",1998,sureailabs,x,x,10,
Munch,Edvard,Yes,x,,,"expressionism, symbolism, impressionism",1944,sureailabs,x,x,3,
Muniz,Vik,Yes,x,,,,N/A,sureailabs,x,x,16,
Munnings,Alfred,Yes,x,,,,1959,proximasan,x,x,12,
Munro,Bruce,Yes,x,Yes,x,"installation, light,",N/A,sureailabs,x,x,9,
Münter,Gabriele,Yes,x,,,"vibrant, expressionism,",1962,sureailabs,x,x,4,
Munthe,Gerhard,Yes,x,,,"art nouveau, symbolism",1929,sureailabs,x,x,6,
Murakami,Takashi,Yes,x,Yes,x,"pop art, anime, manga",N/A,EErratica,x,x,2,
Murata,Range,Yes,x,,,,N/A,sureailabs,x,x,16,
Muray,Nickolas,Yes,x,,,"photography,",1965,sureailabs,x,x,13,
Murciano,Patrice,Yes,x,,,"colorful, vibrant, portrait",N/A,sureailabs,x,x,7,
Murillo,Bartolomé Esteban,Yes,x,,,,1682,sureailabs,x,x,13,
Musin,Sergey,Yes,x,,,,N/A,sureailabs,x,x,11,
Muth,Jon J,Yes,x,,,,N/A,proximasan,x,x,12,
Mutu,Wangechi,Yes,x,,,,N/A,proximasan,x,x,11,
Muybridge,Eadweard,Yes,x,,,,1904,proximasan,x,x,11,
Nagai,Go,Yes,x,,,"manga, vibrant, portrait",N/A,sureailabs,x,x,6,
Nagai,Hiroshi,Yes,x,Yes,x,"landscape, cityscape, vibrant, high contrast,",N/A,sureailabs,x,x,3,
Nagao,Yoh,Yes,x,,,,N/A,sureailabs,x,x,13,
Nagel,Patrick,Yes,x,,,"high contrast, pop art, portrait",1984,sureailabs,x,x,12,
Nagy,Tibor,Yes,x,,,"landscape, dark, impressionism, messy, realism",N/A,sureailabs,x,x,6,
Naismith,Scott,Yes,x,,,"vibrant, seascape, landscape, abstract",N/A,EErratica,x,x,10,
Najjar,Serge,Yes,x,,,"photography,",N/A,sureailabs,x,x,12,
Nan,Juliana,Yes,x,,,,N/A,sureailabs,x,x,12,
Nares,James,Yes,x,Yes,x,abstract,N/A,sureailabs,x,x,12,
Nash,Paul,Yes,x,,,,1946,sureailabs,x,x,11,
Nasmith,Ted,Yes,x,Yes,x,"fantasy, landscape, luminism, scene",N/A,sureailabs,x,x,1,
Nason,Pieter,Yes,x,,,,1688,sureailabs,x,x,11,
Nast,Thomas,Yes,x,,,,1902,sureailabs,x,x,11,
Nauck,Todd,Yes,x,Yes,x,"comics, character, sci-fi",N/A,sureailabs,x,x,12,
Nauman,Bruce,Yes,x,,,,N/A,sureailabs,x,x,12,
Nay,Ernst Wilhelm,Yes,x,Yes,x,"expressionism, abstract, vibrant",1968,sureailabs,x,x,12,
Neel,Alice,Yes,x,,,"high contrast, portrait, expressionism",1984,sureailabs,x,x,4,
Neer,Ildiko,Yes,x,,,,N/A,sureailabs,x,x,11,
Neffati,Rimel,Yes,x,,,,N/A,sureailabs,x,x,11,
Negley,Keith,Yes,x,,,"vibrant, high contrast, collage",N/A,sureailabs,x,x,10,
Neiman,LeRoy,Yes,x,,,,2012,proximasan,x,x,12,
Nelson,Kadir,Yes,x,,,"melanin, portrait, scene",N/A,sureailabs,x,x,11,
Nelson,R. Kenton,Yes,x,,,,N/A,sureailabs,x,x,12,
Nerdrum,Odd,Yes,x,Yes,x,"dark, scene, character, fantasy",N/A,sureailabs,x,x,4,
Neshat,Shirin,Yes,x,,,,N/A,sureailabs,x,x,12,
Nesterov,Mikhail,Yes,x,,,"scene, symbolism",1942,sureailabs,x,x,7,
Neto,Ernesto,Yes,x,,,,N/A,sureailabs,x,x,12,
Nevinson,C. R. W.,Yes,x,,,"high contrast, dark, angular, cubism",1946,sureailabs,x,x,8,
Newland,Jane,Yes,x,,,"vibrant, watercolor, nature",N/A,sureailabs,x,x,9,
Newman,Barnett,Yes,x,,,,1970,sureailabs,x,x,12,
Newton,Helmut,Yes,x,,,"photography, monochromatic, scene",2004,sureailabs,x,x,6,
Ngai,Victo,Yes,x,Yes,x,"detailed, vibrant, children's illustration, surrealism",N/A,sureailabs,x,x,1,
Nguyen,Dustin,Yes,x,,,"comics, watercolor",N/A,sureailabs,x,x,6,
Nguyen,Tran,Yes,x,Yes,x,"portrait, surrealism",N/A,sureailabs,x,x,12,
Nicholson,Ben,Yes,x,Yes,x,abstract,1982,sureailabs,x,x,12,
Nicholson,William,Yes,x,Yes,x,"still life, portrait, landscape",1949,sureailabs,x,x,12,
Nickerson,Dee,Yes,x,Yes,x,"primitivism, whimsical, landscape, scene",N/A,sureailabs,x,x,12,
Nicolle,Florian,Yes,x,No,x,"watercolor, portrait, messy, collage",N/A,sureailabs,x,x,12,
Nielsen,Kay,Yes,x,,,"art nouveau, detailed",1957,sureailabs,x,x,6,
Niemeyer,Oscar,Yes,x,,,,2012,sureailabs,x,x,11,
Nihei,Tsutomu,Yes,x,,,"manga, sci-fi, dark, monochromatic",N/A,sureailabs,x,x,7,
Nilsson,Bertil,Yes,x,,,"photography, high contrast, landscape",N/A,sureailabs,x,x,8,
Nirasawa,Yasushi,Yes,x,,,"fantasy, character, dark",2016,sureailabs,x,x,7,
Nizovtsev,Victor,Yes,x,Yes,x,"magic realism, vibrant, whimsical, fantasy",N/A,EErratica,x,x,9,
Noguchi,Isamu,Yes,x,,,,1988,sureailabs,x,x,11,
Nolan,Sidney,Yes,x,,,"landscape, surrealism, landscape, figurativism",1992,sureailabs,x,x,4,
Noland,Kenneth,Yes,x,,,,2010,proximasan,x,x,12,
Nolde,Emil,Yes,x,,,"impressionism, colorful, dark",1956,sureailabs,x,x,4,
Nolin,Catherine,Yes,x,,,,N/A,sureailabs,x,x,11,
Nomura,Tetsuya,Yes,x,,,"surrealism, scene",N/A,sureailabs,x,x,13,
Nordahl,David,Yes,x,,,,N/A,sureailabs,x,x,13,
Nordqvist,Sven,Yes,x,,,"detailed, cartoon, children's illustration",N/A,sureailabs,x,x,5,
Norem,Earl,Yes,x,Yes,x,"detailed, fantasy, dark",2015,sureailabs,x,x,4,
North,Marianne,Yes,x,Yes,x,"nature, detailed",1890,EErratica,x,x,2,
Norton,Andre,Yes,x,,,,2005,sureailabs,x,x,13,
Noto,Phil,Yes,x,,,"comics, character, portrait",N/A,sureailabs,x,x,8,
Nouvel,Jean,Yes,x,,,"architecture, angular, high contrast,",N/A,sureailabs,x,x,10,
O'Keeffe,Georgia,Yes,x,,,"figurativism, abstract, watercolor",1986,sureailabs,x,x,3,
O'Neill,Terry,Yes,x,,,,2019,sureailabs,x,x,13,
Oakes,Terry,Yes,x,,,"fantasy, sci-fi, scene",N/A,sureailabs,x,x,4,
Obata,Takeshi,Yes,x,,,"manga, detailed",N/A,sureailabs,x,x,7,
Ocampo,Octavio,Yes,x,Yes,x,"surrealism, realism, figurativism",N/A,EErratica,x,x,9,
Oda,Eiichiro,Yes,x,Yes,x,"manga, anime",N/A,sureailabs,x,x,7,
Ofili,Chris,Yes,x,,,"melanin, watercolor, expressionism",N/A,proximasan,x,x,10,
Ohara,Koson,Yes,x,Yes,x,"ukiyo-e, nature, flowers",1945,proximasan,x,x,7,
Ohman,Jack,Yes,x,,,,N/A,sureailabs,x,x,13,
Ohrai,Noriyoshi,Yes,x,Yes,x,"fantasy, sci-fi, detailed",2015,sureailabs,x,x,3,
Oiticica,Helio,Yes,x,,,"abstract, vibrant, angular, installation",1980,sureailabs,x,x,9,
Ojala,Eiko,Yes,x,,,,N/A,sureailabs,x,x,12,
Okamura,Tim,Yes,x,Yes,x,"portrait, graffiti, melanin, street art",N/A,sureailabs,x,x,12,
Okanoue,Toshiko,Yes,x,Yes,x,,N/A,proximasan,x,x,12,
Okon,Marek,Yes,x,,,"digital, sci-fi, dark",N/A,sureailabs,x,x,7,
Okubo,Naomi,Yes,x,Yes,x,"vibrant, detailed, collage",N/A,proximasan,x,x,10,
Okuń,Edward,Yes,x,Yes,x,"symbolism, art nouveau, scene",1945,sureailabs,x,x,12,
Oldenburg,Claes,Yes,x,,,,N/A,proximasan,x,x,11,
Olgiati,Valerio,Yes,x,,,,N/A,sureailabs,x,x,11,
Olley,Margaret,Yes,x,,,,2011,proximasan,x,x,11,
Olschinsky,Atelier,Yes,x,,,"cityscape, abstract, digital",N/A,EErratica,x,x,9,
Olsen,Greg,Yes,x,,,,N/A,sureailabs,x,x,11,
Opie,Julian,Yes,x,,,,N/A,sureailabs,x,x,11,
Oppenheim,Méret,Yes,x,,,"photography, surrealism, textile",1985,sureailabs,x,x,3,
Oprisco,Oleg,Yes,x,Yes,x,"photography, portrait, surrealism, flowers, scene",N/A,proximasan,x,x,9,
Orkin,Ruth,Yes,x,,,"photography,",1985,sureailabs,x,x,12,
Ormandy,Stephen,Yes,x,,,,N/A,sureailabs,x,x,12,
Orozco,José Clemente,Yes,x,,,"expressionism, realism, dark",1949,sureailabs,x,x,10,
Orrico,Tony,Yes,x,,,,N/A,sureailabs,x,x,12,
Osbert,Alphonse,Yes,x,Yes,x,"low contrast, symbolism, impressionism, art nouveau",1939,sureailabs,x,x,9,
OSGEMEOS,N/A,Yes,x,,,,N/A,sureailabs,x,x,12,
Oshii,Mamoru,Yes,x,,,,N/A,sureailabs,x,x,12,
Oszvald,Noell,Yes,x,,,,N/A,sureailabs,x,x,12,
Otomo,Katsuhiro,Yes,x,Yes,x,"manga, anime, detailed",N/A,sureailabs,x,x,7,
Otomo,Shohei,Yes,x,,,"high contrast, monochromatic,",N/A,sureailabs,x,x,7,
Ottley,Ryan,Yes,x,,,,N/A,sureailabs,x,x,12,
Oum,Siya,Yes,x,,,"comics, character",N/A,sureailabs,x,x,7,
Oursler,Tony,Yes,x,,,,N/A,sureailabs,x,x,11,
Outhwaite,Ida Rentoul,Yes,x,,,"whimsical, children's illustration, art nouveau",1960,sureailabs,x,x,7,
Outram,Steven,Yes,x,Yes,x,"landscape, dark, romanticism",N/A,sureailabs,x,x,11,
Owens,Rick,Yes,x,,,,N/A,sureailabs,x,x,11,
Oxer,William,Yes,x,,,,N/A,sureailabs,x,x,12,
Ozeri,Yigal,Yes,x,,,,N/A,sureailabs,x,x,12,
Pacheco,Gabriel,Yes,x,,,,N/A,sureailabs,x,x,16,
Packard,Anne,Yes,x,,,,N/A,sureailabs,x,x,16,
Paick,James,Yes,x,,,"digital, landscape, fantasy, sci-fi",N/A,sureailabs,x,x,7,
Paik,Nam June,Yes,x,,,,2006,proximasan,x,x,12,
Paine,Roxy,Yes,x,,,,N/A,sureailabs,x,x,11,
Palha,Rui,Yes,x,,,,N/A,sureailabs,x,x,11,
Palmer,Walter Launt,Yes,x,,,,1932,sureailabs,x,x,13,
Palumbo,David,Yes,x,Yes,x,"dark, character, figurativism",N/A,sureailabs,x,x,7,
Panter,Gary,Yes,x,,,,N/A,sureailabs,x,x,14,
Panton,Verner,Yes,x,,,,1998,sureailabs,x,x,13,
Pantone,Felipe,Yes,x,,,,N/A,proximasan,x,x,11,
Papapetrou,Polixeni,Yes,x,,,,2018,sureailabs,x,x,13,
Paraskeva,Elena,Yes,x,,,,N/A,sureailabs,x,x,11,
Parker,Cornelia,Yes,x,,,,N/A,sureailabs,x,x,11,
Parkes,Michael,Yes,x,Yes,x,"magic realism, fantasy, art nouveau",N/A,sureailabs,x,x,7,
Parkinson,Keith,Yes,x,,,"fantasy, scene, detailed",2005,sureailabs,x,x,4,
Parkinson,Norman,Yes,x,,,,1990,sureailabs,x,x,13,
Parks,Gordon,Yes,x,,,"melanin, photography, monochromatic",2006,sureailabs,x,x,9,
Parmigianino,N/A,Yes,x,,,,1540,sureailabs,x,x,11,
Parr,Martin,Yes,x,,,,N/A,sureailabs,x,x,11,
Parreno,Philippe,Yes,x,,,installation,N/A,sureailabs,x,x,10,
Parrish,Maxfield,Yes,x,Yes,x,"cloudscape, vibrant, art nouveau",1966,EErratica,x,x,4,
Parry,Alan,Yes,x,,,,N/A,sureailabs,x,x,13,
Parsons,Alfred,Yes,x,,,"landscape, watercolor, realism",1920,sureailabs,x,x,7,
Pascin,Jules,Yes,x,,,,1930,sureailabs,x,x,13,
Pasmore,Victor,Yes,x,,,,1998,sureailabs,x,x,12,
Pasquini,Alice,Yes,x,,,,N/A,sureailabs,x,x,12,
Patinir,Joachim,Yes,x,,,,1524,sureailabs,x,x,12,
Patrick,James McIntosh,Yes,x,,,,1998,sureailabs,x,x,12,
Pattnaik,Sudersan,Yes,x,,,,N/A,sureailabs,x,x,12,
Pawson,John,Yes,x,,,,N/A,sureailabs,x,x,12,
Peale,Charles Willson,Yes,x,,,,1827,sureailabs,x,x,11,
Peale,Raphaelle,Yes,x,,,"still life, ",1825,sureailabs,x,x,8,
Pearlstein,Philip,Yes,x,,,,N/A,sureailabs,x,x,12,
Pearson,Jason,Yes,x,,,,N/A,sureailabs,x,x,12,
Pechstein,Max,Yes,x,,,"expressionism, vibrant",1955,sureailabs,x,x,4,
Peeters,Clara,Yes,x,,,,1657,sureailabs,x,x,13,
Pei,Guo,Yes,x,,,"fashion,",N/A,sureailabs,x,x,10,
Pellegrini,Pierre,Yes,x,Yes,x,"monochromatic, photography, landscape",N/A,sureailabs,x,x,12,
Pelletier,Paul,Yes,x,Yes,x,comics,N/A,sureailabs,x,x,12,
Pelton,Agnes Lawrence,Yes,x,Yes,x,"abstract, vibrant",1961,proximasan,x,x,1,
Pemba,George,Yes,x,Yes,x,"realism, melanin, scene",2001,sureailabs,x,x,12,
Penn,Irving,Yes,x,Yes,x,"photography, monochromatic, portrait, character",2009,sureailabs,x,x,12,
Pennington,Bruce,Yes,x,Yes,x,"sci-fi, fantasy, vibrant, landscape",N/A,sureailabs,x,x,1,
Peploe,Samuel,Yes,x,,,,1935,sureailabs,x,x,14,
Perceval,John,Yes,x,,,"vibrant, messy, expressionism",2000,sureailabs,x,x,4,
Percival,Anja,Yes,x,,,,N/A,sureailabs,x,x,12,
Perez,Fabian,Yes,x,Yes,x,"dark, figurativism, realism, scene",N/A,EErratica,x,x,9,
Perez,George,Yes,x,,,,2022,sureailabs,x,x,12,
Permeke,Constant,Yes,x,,,"expressionism, ",1952,sureailabs,x,x,4,
Perry,Grayson,Yes,x,,,"detailed, collage, pop art",N/A,sureailabs,x,x,10,
Perry,Lilla Cabot,Yes,x,,,,1933,sureailabs,x,x,12,
Pesce,Gaetano,Yes,x,,,"architecture, vibrant,",N/A,sureailabs,x,x,7,
Peterson,Cleon,Yes,x,Yes,x,"flat colors, clean, character",N/A,proximasan,x,x,12,
Peterssen,Eilif,Yes,x,,,,1928,sureailabs,x,x,11,
Pether,Abraham,Yes,x,,,,1812,sureailabs,x,x,12,
Petolas,Nikolina,Yes,x,,,"surrealism, magic realism,",N/A,EErratica,x,x,9,
Petrov-Vodkin,Kuzma,Yes,x,,,,1939,sureailabs,x,x,14,
Pettibon,Raymond,Yes,x,,,,N/A,sureailabs,x,x,16,
Phillips,Coles,Yes,x,Yes,x,"art deco,",1927,EErratica,x,x,3,
Phillips,Richard,Yes,x,,,,N/A,sureailabs,x,x,16,
Picabia,Francis,Yes,x,,,"cubism, expressionism, impressionism",1953,sureailabs,x,x,3,
Picasso,Pablo,Yes,x,,,"cubism, surrealism, impressionism",1973,sureailabs,x,x,3,
Piccinini,Patricia,Yes,x,,,,N/A,sureailabs,x,x,15,
Pich,Sopheap,Yes,x,,,,N/A,sureailabs,x,x,15,
Pieck,Anton,Yes,x,,,"whimsical, detailed, scene",1987,sureailabs,x,x,3,
Piene,Otto,Yes,x,,,,2014,sureailabs,x,x,15,
Pieters,Nelleke,Yes,x,,,,N/A,sureailabs,x,x,15,
Pillon,Klaus,Yes,x,,,,N/A,proximasan,x,x,12,
Pinchon,Robert Antoine,Yes,x,,,"impressionism, landscape, fauvism",1943,sureailabs,x,x,4,
Pindell,Howardena,Yes,x,Yes,x,"collage, colorful, expressionism",N/A,sureailabs,x,x,16,
Pinke,Veronika,Yes,x,,,,N/A,sureailabs,x,x,16,
Pinkney,Jerry,Yes,x,,,,2021,sureailabs,x,x,14,
Pinter,Ferenc,Yes,x,,,,2008,proximasan,x,x,12,
Pinturicchio,N/A,Yes,x,,,,1513,sureailabs,x,x,14,
Piot,Étienne Adolphe,Yes,x,,,,1910,sureailabs,x,x,14,
Piper,John,Yes,x,,,,1992,sureailabs,x,x,13,
Pippin,Horace,Yes,x,,,,1946,proximasan,x,x,11,
Piranesi,Giovanni Battista,Yes,x,,,"architecture, detailed, monochromatic",1778,sureailabs,x,x,3,
Piraro,Dan,Yes,x,,,,N/A,proximasan,x,x,11,
Pirner,Maximilian,Yes,x,,,"art nouveau, dark, symbolism",1924,sureailabs,x,x,9,
Piskor,Ed,Yes,x,,,,N/A,proximasan,x,x,12,
Pissarro,Camille,Yes,x,,,"impressionism, landscape, streetscape",1903,sureailabs,x,x,3,
Pissarro,Lucien,Yes,x,,,,1944,sureailabs,x,x,13,
Pistoletto,Michelangelo,Yes,x,,,,N/A,sureailabs,x,x,16,
Pitre,John,Yes,x,,,"surrealism, magic realism, scene",N/A,sureailabs,x,x,11,
Plensa,Jaume,Yes,x,,,"sculpture, high contrast",N/A,sureailabs,x,x,10,
Plock,Ferris,Yes,x,,,,N/A,sureailabs,x,x,16,
Ploog,Mike,Yes,x,Yes,,,N/A,sureailabs,x,x,14,
Plowden,David,Yes,x,,,"photography,",N/A,sureailabs,x,x,15,
Point,Armand,Yes,x,,,,1932,sureailabs,x,x,13,
Poiret,Paul,Yes,x,,,,1944,sureailabs,x,x,13,
Polacco,Patricia,Yes,x,,,"children's illustration,",N/A,sureailabs,x,x,7,
Pollock,Jackson,Yes,x,Yes,x,"abstract, messy, expressionism",1956,sureailabs,x,x,1,
Pongiluppi,Guillem H.,Yes,x,,,,N/A,sureailabs,x,x,15,
Pontormo,N/A,Yes,x,,,,1557,proximasan,x,x,11,
Ponzi,Emiliano,Yes,x,Yes,x,,N/A,proximasan,x,x,12,
Poons,Larry,Yes,x,,,,N/A,sureailabs,x,x,15,
Popova,Lyubov,Yes,x,Yes,x,"cubism, abstract",1924,proximasan,x,x,2,
Porter,Fairfield,Yes,x,,,,1975,sureailabs,x,x,15,
Portinari,Candido,Yes,x,Yes,x,"expressionism, scene",1962,sureailabs,x,x,4,
Potocki,Gail,Yes,x,,,,N/A,sureailabs,x,x,15,
Potter,Beatrix,Yes,x,Yes,x,"whimsical, watercolor, children's illustration",1943,EErratica,x,x,4,
Potter,Paulus,Yes,x,Yes,x,"landscape, baroque, scene",1654,sureailabs,x,x,8,
Potthast,Edward Henry,Yes,x,,,,1927,sureailabs,x,x,15,
Pousette-Dart,Richard,Yes,x,,,,1992,sureailabs,x,x,14,
Poussin,Nicolas,Yes,x,,,,1665,sureailabs,x,x,14,
Poynter,Edward,Yes,x,,,,1919,sureailabs,x,x,14,
Pradier,James,Yes,x,,,,1852,sureailabs,x,x,14,
Prager,Alex,Yes,x,,,,N/A,sureailabs,x,x,11,
Pranckevicius,Gediminas,Yes,x,Yes,x,"surrealism, whimsical, detailed",N/A,KyrickYoung,x,x,1,
Prendergast,Maurice,Yes,x,Yes,x,,1924,proximasan,x,x,12,
Preston,Margaret,Yes,x,,,,1963,sureailabs,x,x,15,
Procter,Dod,Yes,x,Yes,x,"impressionism, portrait, scene",1972,sureailabs,x,x,8,
Pugh,Gareth,Yes,x,,,"fashion, angular, monochromatic",N/A,sureailabs,x,x,10,
Puryear,Martin,Yes,x,,,,N/A,sureailabs,x,x,16,
Putz,Leo,Yes,x,,,,1940,sureailabs,x,x,16,
Puvis de Chavannes,Pierre,Yes,x,Yes,x,"symbolism, low contrast",1898,sureailabs,x,x,7,
Pyle,Howard,Yes,x,,,"art nouveau, scene",1911,sureailabs,x,x,7,
Quesada,Joe,Yes,x,,,,N/A,sureailabs,x,x,11,
Quilty,Ben,Yes,x,,,,N/A,sureailabs,x,x,11,
Quinn,Marc,Yes,x,,,,N/A,sureailabs,x,x,11,
Quitely,Frank,Yes,x,,,,N/A,sureailabs,x,x,11,
Rackham,Arthur,Yes,x,,,"art nouveau, dark, scene",1939,sureailabs,x,x,4,
Rader,Paul,Yes,x,,,,1938,sureailabs,x,x,11,
Raeburn,Henry,Yes,x,,,,1823,sureailabs,x,x,11,
Rahon,Alice,Yes,x,,,"abstract, expressionism, figurativism,",1987,sureailabs,x,x,3,
Rak,Martin,Yes,x,Yes,x,"photography, landscape",N/A,sureailabs,x,x,12,
Rand,Paul,Yes,x,,,,1996,sureailabs,x,x,12,
Ranson,Paul,Yes,x,Yes,x,"abstract, vibrant, art nouveau",1909,sureailabs,x,x,7,
Raphael,N/A,Yes,x,,,renaissance,1520,sureailabs,x,x,3,
Rauschenberg,Robert,Yes,x,Yes,x,"collage, abstract",2008,sureailabs,x,x,1,
Ravilious,Eric,Yes,x,Yes,x,,1942,sureailabs,x,x,11,
